payment_id,loan_id,payment_date,scheduled_amount,paid_amount,principal_paid,interest_paid,penalty,days_late,payment_method,status
LP0001784,L000244,2020-08-18,7289.36,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000127,L000244,2020-09-18,7289.36,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001733,L000245,2022-10-22,7549.1,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000727,L000245,2022-11-22,7549.1,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001960,L000245,2022-12-22,7549.1,7549.1,5461.53,1861.1,226.47,41,Cash,Late
LP0001110,L000245,2023-01-22,7549.1,7549.1,4412.74,3136.36,0.0,0,Cheque,Paid
LP0001991,L000245,2023-02-22,7549.1,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000446,L000246,2021-09-27,4252.85,4252.85,2969.24,1156.02,127.59,22,Bank Transfer,Late
LP0000102,L000246,2021-10-27,4252.85,4252.85,2650.6,1602.25,0.0,0,Cash,Paid
LP0001875,L000246,2021-11-27,4252.85,4252.85,3019.51,1105.75,127.59,10,Cash,Late
LP0000324,L000246,2021-12-27,4252.85,4252.85,2878.36,1374.49,0.0,0,Cheque,Paid
LP0000605,L000246,2022-01-27,4252.85,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001950,L000246,2022-02-27,4252.85,4252.85,2721.51,1531.34,0.0,0,Debit Card,Paid
LP0000528,L000246,2022-03-27,4252.85,4252.85,2852.28,1400.57,0.0,0,Bank Transfer,Paid
LP0000340,L000246,2022-04-27,4252.85,4252.85,2785.21,1340.05,127.59,4,Cheque,Late
LP0001029,L000247,2022-02-08,1292.38,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000165,L000247,2022-03-08,1292.38,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000078,L000247,2022-04-08,1292.38,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001358,L000247,2022-05-08,1292.38,4507.5,3003.67,1368.61,135.22,12,Cash,Late
LP0000448,L000247,2022-06-08,1292.38,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000875,L000247,2022-07-08,1292.38,4507.5,3019.1,1488.4,0.0,0,Online Banking,Paid
LP0000713,L000248,2020-10-25,14699.83,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001440,L000248,2020-11-25,14699.83,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000343,L000248,2020-12-25,14699.83,14699.83,10176.46,4082.38,440.99,7,Debit Card,Late
LP0001948,L000248,2021-01-25,14699.83,14699.83,9293.74,5406.09,0.0,0,Cheque,Paid
LP0001176,L000248,2021-02-25,14699.83,14699.83,8943.12,5756.71,0.0,0,Debit Card,Paid
LP0001446,L000249,2024-01-12,1128.84,1128.84,736.54,358.43,33.87,29,Credit Card,Late
LP0000466,L000249,2024-02-12,1128.84,1128.84,752.99,341.98,33.87,42,Cheque,Late
LP0001407,L000249,2024-03-12,1128.84,1128.84,640.94,454.03,33.87,8,Debit Card,Late
LP0000812,L000249,2024-04-12,1128.84,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001161,L000249,2024-05-12,1128.84,1128.84,818.79,310.05,0.0,0,Debit Card,Paid
LP0001156,L000249,2024-06-12,1128.84,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000599,L000249,2024-07-12,1128.84,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000874,L000249,2024-08-12,1128.84,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001419,L000250,2022-11-20,4897.88,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001131,L000250,2022-12-20,4897.88,4897.88,3150.03,1747.85,0.0,0,Cheque,Paid
LP0000677,L000250,2023-01-20,4897.88,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001076,L000250,2023-02-20,4897.88,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000649,L000250,2023-03-20,4897.88,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001062,L000250,2023-04-20,4897.88,4897.88,3652.2,1245.68,0.0,0,Debit Card,Paid
LP0001930,L000250,2023-05-20,4897.88,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000304,L000251,2024-01-23,2231.96,2231.96,1332.7,832.3,66.96,38,Bank Transfer,Late
LP0000989,L000251,2024-02-23,2231.96,2231.96,1398.98,766.02,66.96,9,Bank Transfer,Late
LP0001737,L000251,2024-03-23,2231.96,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001421,L000251,2024-04-23,2231.96,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000042,L000251,2024-05-23,2231.96,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000124,L000251,2024-06-23,2231.96,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001500,L000252,2022-02-25,1911.12,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000178,L000252,2022-03-25,1911.12,1911.12,1186.48,667.31,57.33,10,Online Banking,Late
LP0000521,L000252,2022-04-25,1911.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001531,L000252,2022-05-25,1911.12,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000419,L000252,2022-06-25,1911.12,1911.12,1121.29,789.83,0.0,0,Bank Transfer,Paid
LP0000260,L000252,2022-07-25,1911.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000932,L000252,2022-08-25,1911.12,1911.12,1110.46,743.33,57.33,40,Online Banking,Late
LP0000591,L000252,2022-09-25,1911.12,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001496,L000253,2024-01-23,12999.39,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001705,L000253,2024-02-23,12999.39,114196.61,108536.27,5270.36,389.98,22,Credit Card,Late
LP0001098,L000253,2024-03-23,12999.39,136430.32,133049.56,3380.76,0.0,0,Bank Transfer,Paid
LP0001181,L000253,2024-04-23,12999.39,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001066,L000253,2024-05-23,12999.39,123197.15,118189.55,5007.6,0.0,0,Bank Transfer,Paid
LP0001517,L000253,2024-06-23,12999.39,12999.39,9199.12,3800.27,0.0,0,Cash,Paid
LP0001451,L000254,2023-01-16,5011.95,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000750,L000254,2023-02-16,5011.95,5011.95,2776.58,2085.01,150.36,19,Cheque,Late
LP0000106,L000254,2023-03-16,5011.95,5011.95,3492.61,1368.98,150.36,11,Debit Card,Late
LP0001603,L000255,2020-06-29,7535.55,7535.55,4950.3,2359.18,226.07,25,Credit Card,Late
LP0001065,L000255,2020-07-29,7535.55,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000225,L000255,2020-08-29,7535.55,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001477,L000255,2020-09-29,7535.55,7535.55,4517.23,2792.25,226.07,17,Debit Card,Late
LP0000258,L000256,2023-05-04,5924.31,39538.14,37492.87,1867.54,177.73,8,Bank Transfer,Late
LP0001015,L000256,2023-06-04,5924.31,36382.43,33972.99,2409.44,0.0,0,Cheque,Paid
LP0001214,L000256,2023-07-04,5924.31,38973.88,37334.54,1639.34,0.0,0,Credit Card,Paid
LP0001307,L000256,2023-08-04,5924.31,33317.18,30554.01,2585.44,177.73,40,Credit Card,Late
LP0001995,L000256,2023-09-04,5924.31,34424.37,31788.97,2457.67,177.73,36,Cheque,Late
LP0001490,L000256,2023-10-04,5924.31,5924.31,4081.85,1842.46,0.0,0,Bank Transfer,Paid
LP0001888,L000257,2023-05-09,17457.43,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001533,L000257,2023-06-09,17457.43,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001735,L000257,2023-07-09,17457.43,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000653,L000257,2023-08-09,17457.43,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000359,L000258,2021-10-03,3567.67,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000527,L000258,2021-11-03,3567.67,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001058,L000258,2021-12-03,3567.67,3567.67,2274.55,1293.12,0.0,0,Bank Transfer,Paid
LP0001521,L000258,2022-01-03,3567.67,3567.67,2308.96,1258.71,0.0,0,Debit Card,Paid
LP0000048,L000258,2022-02-03,3567.67,3567.67,2559.5,901.14,107.03,23,Debit Card,Late
LP0000284,L000258,2022-03-03,3567.67,3567.67,2587.7,872.94,107.03,26,Bank Transfer,Late
LP0001853,L000258,2022-04-03,3567.67,3567.67,2286.05,1281.62,0.0,0,Credit Card,Paid
LP0000430,L000258,2022-05-03,3567.67,3567.67,2275.85,1291.82,0.0,0,Bank Transfer,Paid
LP0000641,L000258,2022-06-03,3567.67,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001534,L000258,2022-07-03,3567.67,3567.67,2253.24,1314.43,0.0,0,Online Banking,Paid
LP0000570,L000258,2022-08-03,3567.67,3567.67,2199.16,1368.51,0.0,0,Bank Transfer,Paid
LP0000070,L000258,2022-09-03,3567.67,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001377,L000259,2022-07-29,14497.28,14497.28,9169.79,5327.49,0.0,0,Credit Card,Paid
LP0001458,L000259,2022-08-29,14497.28,14497.28,8173.6,6323.68,0.0,0,Cash,Paid
LP0000432,L000259,2022-09-29,14497.28,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000482,L000259,2022-10-29,14497.28,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000646,L000259,2022-11-29,14497.28,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001834,L000259,2022-12-29,14497.28,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001519,L000260,2020-08-23,7613.53,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001295,L000260,2020-09-23,7613.53,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001878,L000260,2020-10-23,7613.53,7613.53,4389.03,3224.5,0.0,0,Online Banking,Paid
LP0000404,L000260,2020-11-23,7613.53,7613.53,4501.03,2884.09,228.41,28,Cash,Late
LP0000218,L000260,2020-12-23,7613.53,7613.53,5639.11,1974.42,0.0,0,Cheque,Paid
LP0000952,L000260,2021-01-23,7613.53,7613.53,4945.12,2440.0,228.41,35,Cash,Late
LP0001041,L000261,2023-04-25,5539.52,5539.52,3600.47,1939.05,0.0,0,Bank Transfer,Paid
LP0001985,L000261,2023-05-25,5539.52,5539.52,3212.41,2327.11,0.0,0,Cheque,Paid
LP0001369,L000261,2023-06-25,5539.52,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000441,L000261,2023-07-25,5539.52,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001601,L000261,2023-08-25,5539.52,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000105,L000261,2023-09-25,5539.52,5539.52,3710.3,1829.22,0.0,0,Debit Card,Paid
LP0000965,L000261,2023-10-25,5539.52,5539.52,3729.56,1643.77,166.19,28,Auto Debit,Late
LP0001244,L000262,2023-05-29,1237.41,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001764,L000262,2023-06-29,1237.41,1237.41,670.95,529.34,37.12,18,Cheque,Late
LP0001629,L000262,2023-07-29,1237.41,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001857,L000263,2021-03-24,4827.66,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000902,L000263,2021-04-24,4827.66,7648.72,4937.63,2711.09,0.0,0,Bank Transfer,Paid
LP0000859,L000263,2021-05-24,4827.66,7648.72,4577.76,3070.96,0.0,0,Cheque,Paid
LP0001160,L000263,2021-06-24,4827.66,7648.72,5449.87,1969.39,229.46,3,Credit Card,Late
LP0001781,L000264,2023-02-15,320.98,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000795,L000264,2023-03-15,320.98,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000706,L000264,2023-04-15,320.98,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000096,L000264,2023-05-15,320.98,320.98,225.96,85.39,9.63,34,Debit Card,Late
LP0001294,L000264,2023-06-15,320.98,320.98,189.71,131.27,0.0,0,Cheque,Paid
LP0000832,L000265,2020-12-09,3290.88,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001959,L000265,2021-01-09,3290.88,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000891,L000265,2021-02-09,3290.88,3290.88,2270.77,921.38,98.73,23,Cash,Late
LP0001557,L000265,2021-03-09,3290.88,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000603,L000265,2021-04-09,3290.88,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001552,L000265,2021-05-09,3290.88,3290.88,2188.16,1003.99,98.73,11,Cash,Late
LP0000896,L000265,2021-06-09,3290.88,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001929,L000266,2021-12-20,7740.51,17916.81,10491.98,6887.33,537.5,17,Credit Card,Late
LP0001503,L000266,2022-01-20,7740.51,17916.81,12586.23,5330.58,0.0,0,Cheque,Paid
LP0001052,L000266,2022-02-20,7740.51,17916.81,10207.12,7172.19,537.5,26,Cash,Late
LP0001716,L000266,2022-03-20,7740.51,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000808,L000266,2022-04-20,7740.51,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0000864,L000266,2022-05-20,7740.51,17916.81,11525.72,5853.59,537.5,41,Online Banking,Late
LP0000581,L000266,2022-06-20,7740.51,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0001806,L000266,2022-07-20,7740.51,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000005,L000266,2022-08-20,7740.51,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000401,L000267,2023-08-27,7443.92,7443.92,4037.92,3182.68,223.32,28,Credit Card,Late
LP0000065,L000267,2023-09-27,7443.92,7443.92,5205.96,2014.64,223.32,7,Bank Transfer,Late
LP0000553,L000267,2023-10-27,7443.92,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000011,L000267,2023-11-27,7443.92,7443.92,4676.22,2544.38,223.32,15,Credit Card,Late
LP0000985,L000267,2023-12-27,7443.92,7443.92,4378.92,2841.68,223.32,31,Bank Transfer,Late
LP0000325,L000267,2024-01-27,7443.92,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000717,L000267,2024-02-27,7443.92,7443.92,4320.42,3123.5,0.0,0,Credit Card,Paid
LP0001843,L000267,2024-03-27,7443.92,7443.92,4238.72,3205.2,0.0,0,Bank Transfer,Paid
LP0000187,L000267,2024-04-27,7443.92,7443.92,4847.83,2372.77,223.32,14,Cash,Late
LP0001362,L000268,2020-07-24,20368.03,20368.03,14883.5,5484.53,0.0,0,Online Banking,Paid
LP0001061,L000268,2020-08-24,20368.03,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001461,L000268,2020-09-24,20368.03,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000166,L000268,2020-10-24,20368.03,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001445,L000269,2020-02-20,9129.07,9129.07,5868.22,2986.98,273.87,9,Bank Transfer,Late
LP0000049,L000269,2020-03-20,9129.07,9129.07,6202.37,2652.83,273.87,34,Credit Card,Late
LP0001698,L000269,2020-04-20,9129.07,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000064,L000269,2020-05-20,9129.07,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001673,L000269,2020-06-20,9129.07,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0001353,L000270,2020-06-28,5480.9,5480.9,3533.27,1783.2,164.43,28,Online Banking,Late
LP0000644,L000270,2020-07-28,5480.9,5480.9,3963.06,1517.84,0.0,0,Online Banking,Paid
LP0001685,L000270,2020-08-28,5480.9,5480.9,3597.49,1718.98,164.43,29,Credit Card,Late
LP0000532,L000270,2020-09-28,5480.9,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001884,L000270,2020-10-28,5480.9,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001032,L000270,2020-11-28,5480.9,5480.9,3459.08,1857.39,164.43,4,Cash,Late
LP0001748,L000271,2020-11-17,13892.71,13892.71,7985.52,5907.19,0.0,0,Auto Debit,Paid
LP0000975,L000271,2020-12-17,13892.71,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001774,L000271,2021-01-17,13892.71,13892.71,9892.04,4000.67,0.0,0,Cheque,Paid
LP0000684,L000271,2021-02-17,13892.71,13892.71,9267.21,4625.5,0.0,0,Cheque,Paid
LP0001077,L000271,2021-03-17,13892.71,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000479,L000271,2021-04-17,13892.71,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001902,L000271,2021-05-17,13892.71,13892.71,9618.67,4274.04,0.0,0,Bank Transfer,Paid
LP0000356,L000272,2020-02-16,1745.91,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001108,L000272,2020-03-16,1745.91,1745.91,1129.11,616.8,0.0,0,Online Banking,Paid
LP0000007,L000272,2020-04-16,1745.91,1745.91,1126.26,567.27,52.38,9,Cheque,Late
LP0000866,L000272,2020-05-16,1745.91,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000263,L000272,2020-06-16,1745.91,1745.91,982.4,763.51,0.0,0,Cash,Paid
LP0000396,L000272,2020-07-16,1745.91,1745.91,977.45,716.08,52.38,22,Bank Transfer,Late
LP0000079,L000272,2020-08-16,1745.91,1745.91,977.06,768.85,0.0,0,Online Banking,Paid
LP0001084,L000272,2020-09-16,1745.91,1745.91,1060.02,633.51,52.38,38,Bank Transfer,Late
LP0001771,L000273,2023-07-13,13737.46,13737.46,8623.5,5113.96,0.0,0,Bank Transfer,Paid
LP0001856,L000273,2023-08-13,13737.46,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000320,L000273,2023-09-13,13737.46,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0001681,L000273,2023-10-13,13737.46,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000822,L000273,2023-11-13,13737.46,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000248,L000273,2023-12-13,13737.46,13737.46,9668.06,4069.4,0.0,0,Cheque,Paid
LP0000280,L000273,2024-01-13,13737.46,13737.46,9971.43,3766.03,0.0,0,Cash,Paid
LP0000803,L000273,2024-02-13,13737.46,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000924,L000273,2024-03-13,13737.46,13737.46,8043.11,5282.23,412.12,44,Bank Transfer,Late
LP0001141,L000273,2024-04-13,13737.46,13737.46,9443.25,4294.21,0.0,0,Bank Transfer,Paid
LP0001415,L000273,2024-05-13,13737.46,13737.46,10109.46,3628.0,0.0,0,Credit Card,Paid
LP0000095,L000273,2024-06-13,13737.46,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000639,L000274,2023-09-07,6245.7,6245.7,4093.61,2152.09,0.0,0,Credit Card,Paid
LP0001883,L000274,2023-10-07,6245.7,0.0,0.0,0.0,0.0,0,Cash,Pending
LP0000426,L000274,2023-11-07,6245.7,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0000309,L000274,2023-12-07,6245.7,6245.7,4248.6,1997.1,0.0,0,Bank Transfer,Paid
LP0001315,L000274,2024-01-07,6245.7,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000024,L000274,2024-02-07,6245.7,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000344,L000275,2023-07-14,10949.09,10949.09,6172.2,4776.89,0.0,0,Online Banking,Paid
LP0001783,L000275,2023-08-14,10949.09,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000244,L000275,2023-09-14,10949.09,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001551,L000275,2023-10-14,10949.09,10949.09,7150.62,3470.0,328.47,12,Bank Transfer,Late
LP0001113,L000275,2023-11-14,10949.09,10949.09,6183.12,4765.97,0.0,0,Debit Card,Paid
LP0000645,L000275,2023-12-14,10949.09,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0000108,L000276,2023-08-16,28966.69,174689.96,165518.94,9171.02,0.0,0,Cheque,Paid
LP0001256,L000276,2023-09-16,28966.69,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001231,L000276,2023-10-16,28966.69,163545.99,155171.4,8374.59,0.0,0,Credit Card,Paid
LP0001236,L000276,2023-11-16,28966.69,28966.69,17006.78,11959.91,0.0,0,Debit Card,Paid
LP0000301,L000277,2022-09-14,7201.46,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001233,L000277,2022-10-14,7201.46,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0000319,L000277,2022-11-14,7201.46,7201.46,4890.5,2094.92,216.04,25,Bank Transfer,Late
LP0001582,L000277,2022-12-14,7201.46,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000267,L000277,2023-01-14,7201.46,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000514,L000278,2024-01-23,3181.82,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001656,L000278,2024-02-23,3181.82,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000627,L000278,2024-03-23,3181.82,3181.82,1826.43,1355.39,0.0,0,Bank Transfer,Paid
LP0000043,L000279,2021-10-08,557.66,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001172,L000279,2021-11-08,557.66,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000668,L000279,2021-12-08,557.66,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000144,L000279,2022-01-08,557.66,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000885,L000279,2022-02-08,557.66,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000031,L000279,2022-03-08,557.66,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001400,L000279,2022-04-08,557.66,557.66,350.45,207.21,0.0,0,Cash,Paid
LP0001235,L000279,2022-05-08,557.66,557.66,364.13,176.8,16.73,4,Cash,Late
LP0000150,L000279,2022-06-08,557.66,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000175,L000280,2020-10-08,15360.86,0.0,0.0,0.0,0.0,0,Online Banking,Pending
LP0000455,L000280,2020-11-08,15360.86,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000753,L000280,2020-12-08,15360.86,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001390,L000280,2021-01-08,15360.86,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001493,L000280,2021-02-08,15360.86,15360.86,8444.89,6455.14,460.83,28,Debit Card,Late
LP0001686,L000281,2021-09-06,4872.1,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0001992,L000281,2021-10-06,4872.1,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001394,L000281,2021-11-06,4872.1,38068.25,36284.99,1637.1,146.16,42,Bank Transfer,Late
LP0000820,L000281,2021-12-06,4872.1,34532.12,32419.83,2112.29,0.0,0,Cheque,Paid
LP0001314,L000281,2022-01-06,4872.1,40658.95,39116.75,1396.04,146.16,40,Cash,Late
LP0001249,L000281,2022-02-06,4872.1,36945.82,35058.12,1741.54,146.16,35,Credit Card,Late
LP0001854,L000281,2022-03-06,4872.1,72246.23,70872.34,1373.89,0.0,0,Bank Transfer,Paid
LP0001104,L000281,2022-04-06,4872.1,0.0,0.0,0.0,0.0,0,Online Banking,Missed
LP0001262,L000281,2022-05-06,4872.1,41558.16,40099.63,1312.37,146.16,15,Cash,Late
LP0001891,L000281,2022-06-06,4872.1,38885.35,37178.12,1707.23,0.0,0,Bank Transfer,Paid
LP0001313,L000281,2022-07-06,4872.1,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0000710,L000281,2022-08-06,4872.1,4872.1,2873.27,1998.83,0.0,0,Credit Card,Paid
LP0001162,L000282,2021-11-10,5951.01,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001466,L000282,2021-12-10,5951.01,5951.01,3830.27,2120.74,0.0,0,Cheque,Paid
LP0000126,L000282,2022-01-10,5951.01,5951.01,4349.99,1601.02,0.0,0,Bank Transfer,Paid
LP0001283,L000282,2022-02-10,5951.01,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000658,L000282,2022-03-10,5951.01,0.0,0.0,0.0,0.0,0,Cheque,Pending
LP0000158,L000282,2022-04-10,5951.01,0.0,0.0,0.0,0.0,0,Cheque,Missed
LP0001393,L000282,2022-05-10,5951.01,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0000118,L000282,2022-06-10,5951.01,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000687,L000282,2022-07-10,5951.01,5951.01,3741.95,2209.06,0.0,0,Bank Transfer,Paid
LP0001906,L000282,2022-08-10,5951.01,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0001274,L000282,2022-09-10,5951.01,0.0,0.0,0.0,0.0,0,Credit Card,Missed
LP0000416,L000283,2022-08-09,6043.04,6043.04,4075.67,1967.37,0.0,0,Credit Card,Paid
LP0001978,L000283,2022-09-09,6043.04,0.0,0.0,0.0,0.0,0,Bank Transfer,Missed
LP0001946,L000283,2022-10-09,6043.04,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0001410,L000283,2022-11-09,6043.04,6043.04,3900.38,2142.66,0.0,0,Online Banking,Paid
LP0000205,L000283,2022-12-09,6043.04,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000451,L000283,2023-01-09,6043.04,6043.04,4434.59,1608.45,0.0,0,Debit Card,Paid
LP0001449,L000283,2023-02-09,6043.04,6043.04,4252.89,1608.86,181.29,36,Cash,Late
LP0001538,L000283,2023-03-09,6043.04,6043.04,4029.07,2013.97,0.0,0,Debit Card,Paid
LP0001671,L000283,2023-04-09,6043.04,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000403,L000284,2023-12-09,1286.03,1286.03,899.18,386.85,0.0,0,Online Banking,Paid
LP0001896,L000284,2024-01-09,1286.03,1286.03,866.3,419.73,0.0,0,Cheque,Paid
LP0001952,L000284,2024-02-09,1286.03,1286.03,923.31,324.14,38.58,13,Cheque,Late
LP0000300,L000284,2024-03-09,1286.03,0.0,0.0,0.0,0.0,0,Credit Card,Pending
LP0001536,L000284,2024-04-09,1286.03,1286.03,836.78,449.25,0.0,0,Cheque,Paid
LP0001658,L000284,2024-05-09,1286.03,1286.03,914.42,371.61,0.0,0,Online Banking,Paid
LP0001136,L000284,2024-06-09,1286.03,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0000478,L000285,2023-02-23,13070.13,0.0,0.0,0.0,0.0,0,Debit Card,Missed
LP0000428,L000286,2022-05-30,612.21,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
LP0000843,L000286,2022-06-30,612.21,0.0,0.0,0.0,0.0,0,Cash,Missed
LP0001880,L000286,2022-07-30,612.21,0.0,0.0,0.0,0.0,0,Debit Card,Pending
LP0000376,L000286,2022-08-30,612.21,612.21,446.01,166.2,0.0,0,Bank Transfer,Paid
LP0000022,L000286,2022-09-30,612.21,0.0,0.0,0.0,0.0,0,Auto Debit,Pending
LP0001766,L000286,2022-10-30,612.21,0.0,0.0,0.0,0.0,0,Bank Transfer,Pending
LP0001554,L000286,2022-11-30,612.21,0.0,0.0,0.0,0.0,0,Auto Debit,Missed
