transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,channel,description,balance_after,status
TXN00002497,ACC0000322,2023-12-26,11:03:00,Credit,4734.11,Online,Refund,236.96,Failed
TXN00002250,ACC0000322,2024-03-01,22:33:00,Fee,12694.08,Mobile,Utility,236.96,Pending
TXN00004952,ACC0000322,2024-10-23,14:48:00,Fee,186.41,Branch,Utility,50.55,Completed
TXN00004148,ACC0000323,2022-02-07,21:42:00,Fee,10844.02,Online,Utility,48804.76,Failed
TXN00002459,ACC0000323,2023-07-17,16:14:00,Credit,1011.13,Mobile,Investment,48804.76,Failed
TXN00003047,ACC0000323,2023-09-20,16:59:00,Interest,10981.69,Branch,Investment,48804.76,Pending
TXN00000962,ACC0000323,2023-09-22,11:51:00,Interest,10428.47,Online,Investment,48804.76,Pending
TXN00000409,ACC0000324,2022-01-04,22:00:00,Credit,14742.05,Branch,Investment,14669.58,Pending
TXN00004979,ACC0000324,2022-09-07,14:52:00,Transfer,1482.87,Branch,Investment,13186.71,Completed
TXN00001480,ACC0000324,2022-10-31,8:38:00,ATM Withdrawal,10018.15,ATM,Utility,3168.56,Completed
TXN00002539,ACC0000324,2022-11-08,14:34:00,Interest,10558.3,Online,Investment,13726.86,Completed
TXN00001464,ACC0000324,2024-01-03,9:37:00,Debit,5357.82,Online,Purchase,8369.04,Completed
TXN00001126,ACC0000324,2024-03-17,16:08:00,ATM Withdrawal,14198.31,ATM,Utility,8369.04,Pending
TXN00000048,ACC0000324,2024-03-27,20:25:00,Debit,5783.76,POS,Utility,8369.04,Failed
TXN00001280,ACC0000324,2024-04-11,22:51:00,Credit,10980.97,Online,Refund,8369.04,Failed
TXN00001540,ACC0000324,2024-04-20,21:07:00,Fee,2007.92,Online,Utility,8369.04,Failed
TXN00000444,ACC0000324,2024-05-30,20:51:00,Fee,384.23,Online,Utility,7984.81,Completed
TXN00003314,ACC0000325,2023-10-19,15:06:00,ATM Withdrawal,7604.94,ATM,Rent,35714.35,Failed
TXN00002245,ACC0000325,2023-12-12,17:38:00,ATM Withdrawal,8448.24,ATM,Purchase,27266.11,Completed
TXN00004190,ACC0000325,2024-03-01,12:44:00,Credit,12490.81,Mobile,Salary,39756.92,Completed
TXN00004397,ACC0000325,2024-09-10,21:05:00,Credit,9354.72,Online,Salary,49111.64,Completed
TXN00001013,ACC0000325,2024-09-18,17:33:00,Transfer,8421.0,Mobile,Transfer,49111.64,Failed
TXN00004452,ACC0000325,2024-09-20,21:01:00,Credit,1968.95,Branch,Refund,49111.64,Pending
TXN00000356,ACC0000325,2024-10-18,16:23:00,Debit,7512.57,Mobile,Utility,49111.64,Failed
TXN00003121,ACC0000325,2024-11-14,16:22:00,Fee,14768.73,Mobile,Utility,34342.91,Completed
TXN00001260,ACC0000325,2024-12-23,13:35:00,Debit,10553.32,Mobile,Rent,23789.59,Completed
TXN00002570,ACC0000326,2022-03-30,11:56:00,Debit,10342.9,Online,Rent,59041.64,Completed
TXN00002043,ACC0000326,2023-01-03,14:26:00,Debit,3386.65,Online,Utility,59041.64,Failed
TXN00001795,ACC0000326,2023-07-27,9:12:00,Credit,5274.4,Branch,Refund,59041.64,Pending
TXN00002144,ACC0000326,2023-11-13,20:45:00,Transfer,11209.5,Wire Transfer,Transfer,59041.64,Failed
TXN00002825,ACC0000326,2023-12-12,19:30:00,Debit,6750.48,Online,Purchase,52291.16,Completed
TXN00002214,ACC0000326,2023-12-18,17:21:00,Fee,2476.05,Branch,Utility,49815.11,Completed
TXN00001887,ACC0000326,2023-12-29,19:46:00,Debit,14939.91,Online,Purchase,49815.11,Failed
TXN00001166,ACC0000326,2024-12-10,12:27:00,Debit,13768.15,Mobile,Rent,36046.96,Completed
TXN00001985,ACC0000327,2022-08-30,8:28:00,Fee,11181.8,Mobile,Utility,44306.9,Failed
TXN00003224,ACC0000327,2023-01-10,14:24:00,ATM Withdrawal,14160.47,ATM,Rent,30146.43,Completed
TXN00001859,ACC0000327,2023-03-27,13:02:00,Transfer,11614.66,Wire Transfer,Investment,18531.77,Completed
TXN00001284,ACC0000327,2023-05-09,11:31:00,Fee,14800.51,Branch,Utility,3731.26,Completed
TXN00003010,ACC0000327,2023-07-08,22:20:00,Interest,3671.12,Online,Investment,7402.38,Completed
TXN00002240,ACC0000327,2024-05-19,15:19:00,Fee,14615.69,Mobile,Utility,7402.38,Pending
TXN00001850,ACC0000327,2024-08-31,13:41:00,ATM Withdrawal,10651.84,ATM,Utility,7402.38,Failed
TXN00001799,ACC0000328,2022-04-03,22:36:00,Interest,12458.06,Branch,Investment,24532.1,Completed
TXN00003098,ACC0000328,2023-12-31,16:20:00,Credit,1452.55,Mobile,Refund,24532.1,Failed
TXN00001038,ACC0000328,2024-04-26,16:30:00,Credit,14912.57,Online,Investment,24532.1,Pending
TXN00004043,ACC0000328,2024-05-29,19:15:00,ATM Withdrawal,13209.61,ATM,Utility,24532.1,Failed
TXN00004056,ACC0000328,2024-06-06,22:39:00,Debit,4789.77,Online,Rent,24532.1,Pending
TXN00000227,ACC0000328,2024-06-19,17:46:00,Credit,11375.77,Mobile,Refund,24532.1,Pending
TXN00000248,ACC0000328,2024-12-26,13:33:00,Debit,7272.46,POS,Utility,17259.64,Completed
TXN00004363,ACC0000329,2023-03-07,11:28:00,Fee,12660.05,Branch,Utility,20100.89,Completed
TXN00004130,ACC0000329,2023-05-01,22:07:00,Transfer,10414.45,Wire Transfer,Transfer,20100.89,Failed
TXN00000692,ACC0000329,2023-11-20,20:33:00,Debit,8636.02,Mobile,Rent,20100.89,Failed
TXN00004821,ACC0000329,2024-07-25,13:41:00,Credit,5889.35,Mobile,Investment,20100.89,Pending
TXN00004319,ACC0000329,2024-09-25,13:57:00,Credit,10808.75,Online,Investment,30909.64,Completed
TXN00000144,ACC0000329,2024-09-30,22:06:00,Interest,4118.52,Online,Investment,30909.64,Failed
TXN00004742,ACC0000330,2022-07-15,13:01:00,Transfer,12828.44,Branch,Investment,16559.79,Pending
TXN00000888,ACC0000330,2022-09-20,9:05:00,Fee,5580.55,Branch,Utility,16559.79,Pending
TXN00003048,ACC0000330,2023-12-29,18:26:00,Fee,14596.73,Online,Utility,16559.79,Failed
TXN00004569,ACC0000330,2024-01-31,18:43:00,Debit,1463.64,Mobile,Rent,15096.15,Completed
TXN00002479,ACC0000330,2024-03-08,8:39:00,Credit,9510.77,Mobile,Investment,15096.15,Pending
TXN00002373,ACC0000330,2024-11-03,12:05:00,Interest,8467.68,Online,Investment,15096.15,Failed
TXN00000852,ACC0000331,2022-08-30,19:45:00,Transfer,1767.08,Online,Investment,0.0,Completed
TXN00003900,ACC0000331,2022-11-02,18:43:00,Interest,6835.28,Branch,Investment,6835.28,Completed
TXN00002460,ACC0000331,2022-11-17,13:07:00,Transfer,14433.38,Wire Transfer,Rent,6835.28,Pending
TXN00003821,ACC0000331,2023-01-17,14:17:00,ATM Withdrawal,2781.37,ATM,Utility,6835.28,Pending
TXN00002808,ACC0000331,2023-06-08,11:07:00,Transfer,4140.61,Wire Transfer,Investment,2694.67,Completed
TXN00000909,ACC0000331,2023-07-10,19:08:00,Transfer,1616.79,Mobile,Transfer,1077.88,Completed
TXN00002709,ACC0000331,2023-09-17,19:44:00,Fee,5517.44,Mobile,Utility,1077.88,Failed
TXN00000906,ACC0000332,2022-04-17,20:46:00,ATM Withdrawal,929.09,ATM,Utility,59571.44,Failed
TXN00002583,ACC0000332,2022-06-14,10:47:00,Transfer,13567.73,Online,Rent,59571.44,Failed
TXN00004537,ACC0000332,2022-07-15,15:05:00,Fee,4603.49,Mobile,Utility,54967.95,Completed
TXN00003084,ACC0000332,2023-01-04,13:03:00,Fee,14043.82,Online,Utility,54967.95,Failed
TXN00003687,ACC0000332,2023-02-19,16:25:00,Fee,5642.96,Branch,Utility,49324.99,Completed
TXN00003221,ACC0000332,2023-05-01,12:59:00,Debit,14012.13,Online,Purchase,35312.86,Completed
TXN00001413,ACC0000332,2023-11-26,10:30:00,Debit,2077.31,POS,Rent,33235.55,Completed
TXN00004120,ACC0000332,2024-06-14,13:59:00,ATM Withdrawal,1218.15,ATM,Purchase,33235.55,Pending
TXN00003014,ACC0000333,2022-01-17,16:39:00,Fee,5326.82,Mobile,Utility,3675.82,Failed
TXN00002851,ACC0000333,2022-08-27,21:20:00,ATM Withdrawal,3434.98,ATM,Utility,240.84,Completed
TXN00001509,ACC0000333,2023-03-27,17:37:00,Credit,11274.78,Online,Refund,240.84,Failed
TXN00001648,ACC0000333,2024-11-19,20:51:00,Credit,13590.71,Branch,Salary,240.84,Failed
TXN00000430,ACC0000334,2022-03-16,18:10:00,Credit,14988.72,Mobile,Investment,75094.95,Failed
TXN00004400,ACC0000334,2022-04-26,21:22:00,Debit,5825.98,POS,Purchase,75094.95,Failed
TXN00002718,ACC0000334,2022-10-05,11:34:00,Debit,6799.37,POS,Rent,75094.95,Failed
TXN00001465,ACC0000334,2023-09-13,10:49:00,Debit,9098.25,Mobile,Rent,65996.7,Completed
TXN00002749,ACC0000334,2023-11-01,12:28:00,Credit,10011.23,Branch,Refund,65996.7,Pending
TXN00002048,ACC0000334,2024-09-18,10:04:00,Transfer,7220.1,Wire Transfer,Rent,65996.7,Pending
TXN00002269,ACC0000334,2024-12-23,11:08:00,Credit,11942.96,Online,Refund,77939.66,Completed
TXN00000641,ACC0000335,2023-10-06,18:32:00,Fee,9740.72,Mobile,Utility,28861.99,Pending
TXN00003211,ACC0000335,2024-01-09,11:58:00,Debit,14431.11,POS,Rent,28861.99,Failed
TXN00003451,ACC0000335,2024-06-20,13:22:00,Fee,13775.45,Branch,Utility,15086.54,Completed
TXN00003108,ACC0000335,2024-09-21,20:28:00,ATM Withdrawal,1615.46,ATM,Purchase,13471.08,Completed
TXN00004581,ACC0000335,2024-11-14,15:33:00,Interest,1333.04,Online,Investment,13471.08,Pending
TXN00001385,ACC0000335,2024-11-21,21:37:00,ATM Withdrawal,816.81,ATM,Purchase,13471.08,Failed
TXN00000801,ACC0000335,2024-11-24,11:06:00,Credit,14236.36,Online,Salary,13471.08,Failed
TXN00003627,ACC0000335,2024-12-19,21:22:00,ATM Withdrawal,9737.2,ATM,Utility,13471.08,Pending
TXN00000869,ACC0000335,2024-12-24,15:18:00,Credit,1699.22,Branch,Investment,15170.3,Completed
TXN00004560,ACC0000336,2022-03-22,21:20:00,Fee,714.11,Branch,Utility,14342.68,Failed
TXN00001408,ACC0000336,2022-09-24,11:50:00,Credit,728.53,Branch,Investment,14342.68,Pending
TXN00001171,ACC0000336,2023-11-01,22:40:00,Fee,10076.52,Branch,Utility,4266.16,Completed
TXN00001000,ACC0000336,2024-07-25,20:24:00,Transfer,3135.21,Wire Transfer,Investment,4266.16,Pending
TXN00000492,ACC0000337,2023-04-15,17:35:00,Debit,5952.59,POS,Rent,39804.26,Failed
TXN00003366,ACC0000337,2023-06-11,18:44:00,Credit,3599.26,Branch,Salary,39804.26,Failed
TXN00004498,ACC0000337,2023-10-03,8:41:00,Debit,14527.57,Online,Rent,39804.26,Pending
TXN00000321,ACC0000337,2023-11-12,13:55:00,Transfer,7597.39,Mobile,Investment,39804.26,Pending
TXN00004728,ACC0000337,2024-05-08,18:21:00,Interest,3349.96,Online,Investment,43154.22,Completed
TXN00000186,ACC0000337,2024-07-09,22:01:00,Debit,12392.68,Online,Rent,43154.22,Failed
TXN00004231,ACC0000338,2022-01-05,14:01:00,ATM Withdrawal,11887.6,ATM,Purchase,214.23,Failed
TXN00003932,ACC0000338,2022-01-18,9:14:00,Debit,8035.98,POS,Utility,214.23,Pending
TXN00004294,ACC0000338,2022-02-26,10:53:00,Fee,3797.13,Online,Utility,214.23,Failed
TXN00003000,ACC0000338,2022-04-29,22:08:00,Credit,9411.75,Online,Investment,214.23,Pending
TXN00001775,ACC0000338,2023-06-20,16:49:00,Transfer,199.09,Branch,Rent,15.14,Completed
TXN00001411,ACC0000338,2023-07-18,18:53:00,Interest,3080.94,Online,Investment,15.14,Pending
TXN00004617,ACC0000338,2023-08-24,22:44:00,Interest,3525.72,Online,Investment,15.14,Pending
TXN00002908,ACC0000338,2023-11-29,8:05:00,Debit,11797.18,Mobile,Purchase,15.14,Failed
TXN00001604,ACC0000338,2024-01-12,15:19:00,ATM Withdrawal,11337.73,ATM,Utility,15.14,Failed
TXN00002886,ACC0000339,2022-12-29,18:48:00,Interest,7547.89,Branch,Investment,82562.91,Completed
TXN00003027,ACC0000339,2023-09-29,9:21:00,ATM Withdrawal,6277.62,ATM,Purchase,82562.91,Pending
TXN00000439,ACC0000339,2023-12-24,22:01:00,Fee,2140.31,Branch,Utility,80422.6,Completed
TXN00004296,ACC0000339,2023-12-26,22:34:00,Debit,920.65,Online,Utility,80422.6,Pending
TXN00003838,ACC0000340,2024-03-06,17:27:00,Transfer,537.49,Branch,Investment,33291.37,Pending
TXN00000410,ACC0000340,2024-03-10,10:24:00,Transfer,6614.35,Online,Transfer,33291.37,Pending
TXN00000180,ACC0000340,2024-04-14,14:52:00,Debit,9871.73,Online,Purchase,23419.64,Completed
TXN00003828,ACC0000340,2024-06-28,11:00:00,Fee,7748.75,Mobile,Utility,15670.89,Completed
TXN00001801,ACC0000340,2024-07-14,9:19:00,Transfer,12620.47,Mobile,Investment,15670.89,Pending
TXN00000453,ACC0000340,2024-07-18,17:37:00,Debit,5023.38,Mobile,Utility,10647.51,Completed
TXN00001634,ACC0000340,2024-09-28,20:23:00,Debit,8105.97,POS,Purchase,10647.51,Failed
TXN00000678,ACC0000340,2024-11-30,12:03:00,Transfer,9031.04,Mobile,Rent,10647.51,Failed
TXN00004019,ACC0000341,2022-08-27,16:24:00,Transfer,6547.52,Wire Transfer,Rent,8375.49,Pending
TXN00001821,ACC0000341,2022-12-22,16:11:00,Fee,803.82,Online,Utility,8375.49,Failed
TXN00001793,ACC0000341,2023-01-27,11:52:00,Fee,8663.29,Branch,Utility,8375.49,Failed
TXN00003536,ACC0000341,2023-05-26,17:29:00,Interest,9775.34,Branch,Investment,8375.49,Pending
TXN00001882,ACC0000341,2023-06-24,15:46:00,Credit,10243.51,Online,Salary,8375.49,Failed
TXN00004828,ACC0000341,2023-08-11,17:02:00,Credit,3109.57,Mobile,Investment,8375.49,Pending
TXN00004202,ACC0000341,2023-09-17,9:54:00,Debit,13229.52,POS,Purchase,8375.49,Failed
TXN00004762,ACC0000341,2024-01-26,22:53:00,ATM Withdrawal,6959.63,ATM,Rent,8375.49,Pending
TXN00002594,ACC0000341,2024-07-20,21:45:00,Fee,3373.36,Online,Utility,8375.49,Failed
TXN00000223,ACC0000342,2021-06-12,13:25:00,Credit,13947.16,Mobile,Investment,72664.58,Completed
TXN00000211,ACC0000342,2023-01-01,13:39:00,Credit,662.41,Online,Investment,72664.58,Failed
TXN00000162,ACC0000342,2023-01-11,16:42:00,Credit,9932.34,Branch,Refund,72664.58,Pending
TXN00001151,ACC0000342,2023-10-06,10:41:00,ATM Withdrawal,3084.8,ATM,Purchase,72664.58,Failed
TXN00003949,ACC0000342,2023-11-24,15:35:00,Transfer,3628.81,Wire Transfer,Rent,72664.58,Failed
TXN00003336,ACC0000342,2024-04-05,15:52:00,Fee,8140.08,Branch,Utility,72664.58,Pending
TXN00000326,ACC0000343,2023-02-21,22:54:00,ATM Withdrawal,9215.75,ATM,Rent,34116.62,Failed
TXN00003088,ACC0000343,2023-12-04,11:51:00,ATM Withdrawal,12204.99,ATM,Rent,21911.63,Completed
TXN00003469,ACC0000343,2024-02-07,18:06:00,Debit,6617.81,Mobile,Purchase,21911.63,Pending
TXN00002737,ACC0000343,2024-05-29,17:04:00,ATM Withdrawal,2844.34,ATM,Rent,21911.63,Pending
TXN00004590,ACC0000343,2024-12-15,22:42:00,Fee,8128.16,Online,Utility,21911.63,Failed
TXN00004863,ACC0000344,2022-03-15,16:48:00,ATM Withdrawal,8743.19,ATM,Utility,39439.17,Failed
TXN00001047,ACC0000344,2022-05-13,19:51:00,ATM Withdrawal,11752.61,ATM,Purchase,39439.17,Failed
TXN00002226,ACC0000344,2022-09-23,11:18:00,Fee,11101.22,Online,Utility,28337.95,Completed
TXN00004816,ACC0000344,2022-10-13,9:50:00,Debit,7080.27,Mobile,Purchase,28337.95,Failed
TXN00001134,ACC0000344,2023-07-17,20:06:00,Interest,13334.31,Branch,Investment,41672.26,Completed
TXN00003863,ACC0000344,2023-11-28,15:26:00,Transfer,1161.13,Wire Transfer,Transfer,40511.13,Completed
TXN00004101,ACC0000344,2024-01-13,12:56:00,Interest,5039.22,Online,Investment,40511.13,Failed
TXN00004771,ACC0000344,2024-05-12,17:08:00,Interest,6890.15,Branch,Investment,47401.28,Completed
TXN00004668,ACC0000345,2022-10-09,14:14:00,Transfer,12157.11,Online,Rent,72993.28,Pending
TXN00001846,ACC0000345,2023-04-06,18:28:00,Interest,5813.43,Online,Investment,72993.28,Pending
TXN00001115,ACC0000345,2023-05-30,10:21:00,Interest,11880.42,Online,Investment,84873.7,Completed
TXN00002844,ACC0000346,2023-03-26,15:13:00,ATM Withdrawal,3833.02,ATM,Rent,6537.24,Pending
TXN00001208,ACC0000346,2024-01-14,9:31:00,ATM Withdrawal,3520.17,ATM,Rent,3017.07,Completed
TXN00002717,ACC0000347,2022-10-17,18:31:00,ATM Withdrawal,6227.96,ATM,Purchase,14471.34,Completed
TXN00001189,ACC0000347,2023-01-08,14:59:00,Debit,6282.82,POS,Utility,8188.52,Completed
TXN00004876,ACC0000347,2023-04-19,13:12:00,Transfer,10472.29,Online,Investment,8188.52,Failed
TXN00000089,ACC0000347,2023-10-27,11:29:00,Interest,14695.09,Online,Investment,22883.61,Completed
TXN00000936,ACC0000348,2022-04-21,21:07:00,Debit,12595.1,Online,Utility,6444.08,Failed
TXN00000436,ACC0000348,2022-06-14,22:23:00,Fee,12679.09,Online,Utility,6444.08,Pending
TXN00001043,ACC0000348,2023-04-13,12:06:00,Fee,6210.93,Branch,Utility,6444.08,Pending
TXN00003096,ACC0000348,2023-07-31,18:36:00,Interest,1661.53,Online,Investment,8105.61,Completed
TXN00001117,ACC0000348,2023-10-27,8:25:00,Transfer,1147.37,Online,Rent,8105.61,Failed
TXN00002872,ACC0000348,2024-02-19,18:35:00,Fee,9168.33,Branch,Utility,8105.61,Failed
TXN00003003,ACC0000348,2024-07-29,17:47:00,Interest,13067.47,Branch,Investment,8105.61,Failed
TXN00001423,ACC0000348,2024-12-15,21:17:00,Credit,7901.14,Branch,Salary,16006.75,Completed
TXN00002187,ACC0000349,2023-04-25,13:45:00,Fee,5941.86,Mobile,Utility,8828.49,Failed
TXN00004150,ACC0000349,2023-04-27,21:18:00,Credit,8453.55,Branch,Investment,8828.49,Failed
TXN00003114,ACC0000349,2023-08-27,9:54:00,Interest,13290.72,Online,Investment,8828.49,Pending
TXN00000650,ACC0000349,2023-10-06,11:45:00,Fee,5945.87,Branch,Utility,2882.62,Completed
TXN00004632,ACC0000349,2023-11-01,16:33:00,Debit,10661.96,Online,Rent,2882.62,Failed
TXN00000618,ACC0000349,2024-02-18,15:10:00,Interest,2929.49,Branch,Investment,2882.62,Failed
TXN00004045,ACC0000349,2024-12-24,22:53:00,Debit,7754.35,Mobile,Rent,2882.62,Pending
TXN00002703,ACC0000350,2022-09-14,9:14:00,Debit,6894.7,POS,Utility,3151.99,Pending
TXN00003181,ACC0000350,2023-01-04,14:16:00,ATM Withdrawal,8396.18,ATM,Purchase,3151.99,Failed
TXN00003903,ACC0000350,2023-04-16,21:18:00,Fee,8337.22,Online,Utility,3151.99,Pending
TXN00002992,ACC0000350,2023-11-19,22:36:00,Credit,2113.29,Mobile,Refund,3151.99,Pending
TXN00004600,ACC0000350,2024-07-23,18:28:00,Debit,5432.86,POS,Utility,3151.99,Pending
TXN00004066,ACC0000351,2022-02-02,20:37:00,ATM Withdrawal,10586.42,ATM,Purchase,39257.43,Pending
TXN00002350,ACC0000351,2022-03-28,14:13:00,Credit,7451.99,Branch,Salary,39257.43,Pending
TXN00003783,ACC0000351,2022-09-15,17:48:00,ATM Withdrawal,321.79,ATM,Utility,39257.43,Pending
TXN00000900,ACC0000351,2023-05-14,13:24:00,Interest,557.81,Branch,Investment,39257.43,Pending
TXN00004017,ACC0000351,2023-11-04,16:52:00,ATM Withdrawal,8165.95,ATM,Purchase,39257.43,Pending
TXN00002553,ACC0000351,2024-01-30,13:02:00,Transfer,8679.93,Branch,Investment,30577.5,Completed
TXN00001893,ACC0000351,2024-07-20,21:01:00,Credit,14888.72,Online,Refund,45466.22,Completed
TXN00003996,ACC0000352,2022-08-09,12:56:00,Debit,4362.1,POS,Utility,31495.77,Failed
TXN00000786,ACC0000352,2022-12-07,14:51:00,Credit,11811.94,Branch,Refund,31495.77,Pending
TXN00004262,ACC0000352,2023-01-06,13:39:00,Transfer,691.17,Mobile,Investment,31495.77,Pending
TXN00002910,ACC0000352,2023-02-27,13:25:00,Transfer,1280.32,Mobile,Transfer,31495.77,Pending
TXN00000495,ACC0000352,2023-03-08,18:19:00,Credit,13061.19,Online,Investment,44556.96,Completed
TXN00002258,ACC0000352,2023-06-23,9:57:00,Transfer,5813.06,Branch,Transfer,44556.96,Pending
TXN00001510,ACC0000352,2023-08-07,15:23:00,ATM Withdrawal,8643.43,ATM,Utility,44556.96,Pending
TXN00004543,ACC0000352,2024-02-23,22:37:00,ATM Withdrawal,3764.84,ATM,Utility,44556.96,Pending
TXN00003422,ACC0000352,2024-06-26,9:50:00,Fee,10225.58,Online,Utility,44556.96,Pending
TXN00001278,ACC0000352,2024-06-30,12:31:00,Credit,7788.38,Mobile,Salary,52345.34,Completed
TXN00002329,ACC0000352,2024-11-05,15:17:00,ATM Withdrawal,6596.28,ATM,Rent,52345.34,Failed
TXN00003095,ACC0000353,2022-02-23,16:46:00,Transfer,4805.73,Online,Investment,26499.62,Pending
TXN00001537,ACC0000353,2022-07-23,22:59:00,Transfer,11250.2,Wire Transfer,Rent,26499.62,Pending
TXN00004260,ACC0000353,2022-08-10,13:41:00,ATM Withdrawal,6794.61,ATM,Purchase,26499.62,Failed
TXN00003461,ACC0000353,2023-01-31,22:08:00,Interest,780.86,Online,Investment,26499.62,Pending
TXN00004493,ACC0000353,2023-03-14,13:52:00,Interest,4723.75,Online,Investment,31223.37,Completed
TXN00000009,ACC0000354,2022-10-05,10:06:00,Transfer,10254.48,Online,Rent,30609.17,Completed
TXN00003058,ACC0000354,2023-06-24,10:20:00,Interest,652.64,Online,Investment,30609.17,Failed
TXN00000790,ACC0000354,2023-09-11,8:45:00,Transfer,13790.12,Wire Transfer,Rent,30609.17,Pending
TXN00003649,ACC0000354,2023-10-27,14:46:00,Debit,14078.01,Mobile,Rent,30609.17,Pending
TXN00001767,ACC0000354,2024-01-01,21:53:00,Fee,10676.06,Branch,Utility,19933.11,Completed
TXN00000847,ACC0000354,2024-05-11,8:32:00,Debit,2791.99,Online,Rent,19933.11,Failed
TXN00001501,ACC0000354,2024-07-16,11:01:00,Fee,10002.89,Mobile,Utility,19933.11,Failed
TXN00001254,ACC0000354,2024-12-14,15:12:00,Credit,226.59,Online,Refund,19933.11,Failed
TXN00004517,ACC0000355,2023-12-22,19:10:00,Interest,2043.16,Branch,Investment,25637.83,Failed
TXN00003820,ACC0000355,2024-06-28,16:16:00,Debit,2487.02,Online,Utility,25637.83,Failed
TXN00002401,ACC0000355,2024-08-31,17:12:00,Debit,8342.38,POS,Utility,25637.83,Failed
TXN00000749,ACC0000355,2024-10-04,17:14:00,Credit,14025.46,Online,Refund,39663.29,Completed
TXN00001154,ACC0000356,2022-08-04,11:43:00,Interest,10794.34,Online,Investment,13174.06,Completed
TXN00004922,ACC0000356,2022-08-07,14:27:00,Transfer,2972.13,Branch,Investment,13174.06,Pending
TXN00001118,ACC0000356,2023-12-14,16:11:00,Transfer,11249.82,Wire Transfer,Investment,1924.24,Completed
TXN00003915,ACC0000356,2024-03-03,14:33:00,Transfer,13164.16,Branch,Rent,1924.24,Failed
TXN00001912,ACC0000357,2022-09-02,13:22:00,Credit,3902.67,Mobile,Salary,29224.02,Pending
TXN00004929,ACC0000357,2022-10-26,16:32:00,Interest,8834.51,Online,Investment,38058.53,Completed
TXN00002794,ACC0000357,2023-12-20,17:11:00,Credit,9092.17,Online,Salary,47150.7,Completed
TXN00002604,ACC0000357,2024-11-01,16:48:00,Fee,7493.84,Online,Utility,47150.7,Pending
TXN00002277,ACC0000358,2022-04-27,18:36:00,Credit,9381.19,Online,Investment,14353.28,Pending
TXN00000221,ACC0000358,2022-05-17,20:29:00,ATM Withdrawal,13300.98,ATM,Utility,14353.28,Failed
TXN00004273,ACC0000358,2022-10-01,22:52:00,Debit,13939.25,Online,Purchase,14353.28,Pending
TXN00004905,ACC0000358,2022-12-02,18:55:00,Interest,13618.57,Online,Investment,27971.85,Completed
TXN00001760,ACC0000358,2023-11-23,13:52:00,ATM Withdrawal,14013.23,ATM,Rent,27971.85,Failed
TXN00004629,ACC0000358,2024-06-22,11:13:00,Credit,1604.91,Online,Investment,29576.76,Completed
TXN00002548,ACC0000358,2024-07-09,22:36:00,ATM Withdrawal,6915.48,ATM,Rent,29576.76,Pending
TXN00000373,ACC0000358,2024-09-24,14:22:00,Credit,1237.18,Branch,Refund,29576.76,Failed
TXN00000710,ACC0000359,2022-01-19,18:38:00,Credit,7959.96,Mobile,Refund,27723.67,Pending
TXN00002957,ACC0000359,2022-03-03,9:24:00,Fee,8375.94,Mobile,Utility,27723.67,Failed
TXN00004688,ACC0000359,2022-11-06,8:49:00,Fee,1485.28,Online,Utility,27723.67,Failed
